DataSprzedazy,RodzajUbezpieczenia,KwotaSkladki,Region,CzasTrwaniaSprzedazy,PreferowanyKontakt,NowyKlient,SprzedanePolisy,IDSprzedawcy,Kontakt,DecyzjaKlienta
05/24/2023,Zyciowe,771.36,Wschodni,41.00,Telefon,1.00,0.00,8.00,Osobiscie,Nowy klient - odmowa zakupu polisy
04/27/2023,Zyciowe,757.77,Wschodni,83.00,Email,1.00,1.00,11.00,Telefon,Nowy klient - odmowa zakupu polisy
03/01/2023,Zyciowe,772.57,Wschodni,23.00,Osobiscie,1.00,1.00,14.00,Email,Nowy klient - zakup polisy
09/06/2023,Zyciowe,739.75,Poludniowy,51.00,Telefon,1.00,1.00,9.00,Email,Nowy klient - zakup polisy
06/02/2023,Majatkowe,418.40,Pólnocny,56.00,Osobiscie,0.00,0.00,16.00,Telefon,Staly klient - rezygnacja
04/05/2023,Zyciowe,655.73,Zachodni,82.00,Email,0.00,1.00,1.00,Email,Staly klient - rezygnacja
05/26/2023,Zyciowe,443.92,Wschodni,42.00,Telefon,0.00,0.00,19.00,Osobiscie,Staly klient - rezygnacja
09/06/2023,Zyciowe,893.98,Poludniowy,26.00,Email,0.00,1.00,14.00,Osobiscie,Staly klient - zakup polisy
09/05/2023,Zyciowe,903.27,Pólnocny,53.00,Email,1.00,0.00,17.00,Osobiscie,Nowy klient - odmowa zakupu polisy
12/04/2023,Majatkowe,959.90,Wschodni,26.00,Telefon,1.00,1.00,3.00,Email,Nowy klient - zakup polisy
05/17/2023,Zyciowe,734.40,Pólnocny,16.00,Email,0.00,1.00,7.00,Osobiscie,Staly klient - zakup polisy
12/05/2023,Majatkowe,108.77,Poludniowy,7.00,Telefon,0.00,0.00,17.00,Email,Staly klient - rezygnacja
03/31/2023,Zyciowe,614.28,Poludniowy,20.00,Osobiscie,0.00,1.00,3.00,Telefon,Staly klient - zakup polisy
06/21/2023,Zyciowe,828.14,Zachodni,56.00,Email,1.00,0.00,8.00,Telefon,Nowy klient - odmowa zakupu polisy
12/03/2023,Zyciowe,772.61,Zachodni,56.00,Email,1.00,0.00,17.00,Telefon,Nowy klient - odmowa zakupu polisy
06/26/2023,Majatkowe,884.02,Wschodni,29.00,Osobiscie,1.00,1.00,4.00,Email,Nowy klient - zakup polisy
03/28/2023,Majatkowe,773.00,Zachodni,51.00,Email,1.00,0.00,17.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/29/2023,Zyciowe,703.65,Wschodni,8.00,Email,0.00,1.00,13.00,Email,Staly klient - zakup polisy
05/23/2023,Zyciowe,434.38,Wschodni,46.00,Telefon,1.00,0.00,16.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/24/2023,Majatkowe,904.53,Pólnocny,46.00,Telefon,1.00,1.00,19.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/31/2023,Zyciowe,924.67,Poludniowy,58.00,Osobiscie,1.00,0.00,16.00,Telefon,Nowy klient - odmowa zakupu polisy
02/05/2023,Zyciowe,234.37,Zachodni,43.00,Email,0.00,0.00,8.00,Osobiscie,Staly klient - rezygnacja
05/23/2023,Zyciowe,424.62,Wschodni,59.00,Email,1.00,0.00,13.00,Email,Nowy klient - odmowa zakupu polisy
03/23/2023,Majatkowe,860.27,Pólnocny,90.00,Email,0.00,0.00,11.00,Email,Staly klient - rezygnacja
08/05/2023,Zyciowe,426.53,Pólnocny,57.00,Telefon,1.00,0.00,5.00,Telefon,Nowy klient - odmowa zakupu polisy
04/03/2023,Majatkowe,865.15,Poludniowy,79.00,Email,0.00,0.00,6.00,Telefon,Staly klient - rezygnacja
02/27/2023,Majatkowe,198.25,Pólnocny,15.00,Osobiscie,0.00,0.00,17.00,Telefon,Staly klient - rezygnacja
04/21/2023,Majatkowe,590.43,Poludniowy,54.00,Email,1.00,1.00,17.00,Telefon,Nowy klient - zakup polisy
05/30/2023,Majatkowe,790.08,Pólnocny,41.00,Email,1.00,0.00,8.00,Telefon,Nowy klient - odmowa zakupu polisy
12/04/2023,Majatkowe,731.90,Wschodni,21.00,Osobiscie,0.00,1.00,20.00,Osobiscie,Staly klient - zakup polisy
12/01/2023,Majatkowe,727.20,Zachodni,15.00,Email,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
06/21/2023,Majatkowe,949.90,Poludniowy,23.00,Osobiscie,1.00,0.00,4.00,Osobiscie,Nowy klient - odmowa zakupu polisy
12/03/2023,Majatkowe,639.82,Wschodni,60.00,Email,0.00,0.00,11.00,Email,Staly klient - rezygnacja
10/04/2023,Zyciowe,804.49,Pólnocny,28.00,Osobiscie,1.00,0.00,4.00,Telefon,Nowy klient - odmowa zakupu polisy
05/03/2023,Zyciowe,297.83,Poludniowy,30.00,Osobiscie,0.00,1.00,4.00,Email,Staly klient - zakup polisy
07/05/2023,Zyciowe,325.43,Poludniowy,83.00,Telefon,0.00,0.00,6.00,Telefon,Staly klient - rezygnacja
12/06/2023,Majatkowe,671.41,Pólnocny,28.00,Osobiscie,0.00,1.00,3.00,Email,Staly klient - zakup polisy
04/04/2023,Zyciowe,423.98,Zachodni,59.00,Telefon,0.00,1.00,16.00,Telefon,Staly klient - rezygnacja
05/29/2023,Majatkowe,313.72,Poludniowy,44.00,Email,1.00,0.00,8.00,Telefon,Nowy klient - odmowa zakupu polisy
04/06/2023,Majatkowe,472.66,Zachodni,90.00,Email,1.00,0.00,6.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/27/2023,Majatkowe,628.03,Zachodni,20.00,Email,1.00,1.00,20.00,Email,Nowy klient - zakup polisy
02/04/2023,Majatkowe,481.66,Poludniowy,90.00,Osobiscie,1.00,0.00,1.00,Telefon,Nowy klient - odmowa zakupu polisy
09/06/2023,Majatkowe,164.29,Wschodni,58.00,Osobiscie,1.00,0.00,15.00,Telefon,Nowy klient - odmowa zakupu polisy
05/15/2023,Zyciowe,853.45,Pólnocny,13.00,Email,0.00,1.00,7.00,Osobiscie,Staly klient - zakup polisy
11/03/2023,Zyciowe,590.35,Wschodni,10.00,Email,0.00,1.00,15.00,Email,Staly klient - zakup polisy
03/23/2023,Zyciowe,866.88,Wschodni,44.00,Email,0.00,0.00,16.00,Telefon,Staly klient - rezygnacja
03/29/2023,Majatkowe,362.39,Wschodni,64.00,Telefon,0.00,0.00,11.00,Email,Staly klient - rezygnacja
08/06/2023,Zyciowe,277.32,Poludniowy,30.00,Email,0.00,1.00,20.00,Telefon,Staly klient - zakup polisy
04/20/2023,Zyciowe,386.71,Pólnocny,66.00,Osobiscie,1.00,0.00,1.00,Email,Nowy klient - odmowa zakupu polisy
01/19/2023,Majatkowe,109.88,Poludniowy,83.00,Osobiscie,1.00,0.00,6.00,Email,Nowy klient - odmowa zakupu polisy
11/03/2023,Majatkowe,540.15,Zachodni,50.00,Osobiscie,1.00,0.00,8.00,Email,Nowy klient - odmowa zakupu polisy
03/17/2023,Zyciowe,315.20,Zachodni,23.00,Telefon,0.00,1.00,14.00,Email,Staly klient - zakup polisy
04/21/2023,Majatkowe,168.94,Pólnocny,21.00,Email,1.00,0.00,4.00,Telefon,Nowy klient - odmowa zakupu polisy
05/01/2023,Zyciowe,428.61,Wschodni,57.00,Telefon,1.00,0.00,15.00,Telefon,Nowy klient - odmowa zakupu polisy
09/02/2023,Zyciowe,885.93,Wschodni,65.00,Email,1.00,0.00,6.00,Osobiscie,Nowy klient - odmowa zakupu polisy
10/02/2023,Zyciowe,916.67,Pólnocny,86.00,Telefon,1.00,0.00,6.00,Telefon,Nowy klient - odmowa zakupu polisy
02/17/2023,Majatkowe,570.98,Pólnocny,57.00,Osobiscie,1.00,0.00,5.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/21/2023,Majatkowe,766.41,Wschodni,76.00,Email,1.00,0.00,1.00,Email,Nowy klient - odmowa zakupu polisy
09/01/2023,Zyciowe,429.66,Wschodni,20.00,Email,1.00,1.00,18.00,Email,Nowy klient - zakup polisy
05/13/2023,Majatkowe,264.69,Pólnocny,52.00,Osobiscie,1.00,0.00,15.00,Telefon,Nowy klient - odmowa zakupu polisy
06/01/2023,Zyciowe,890.45,Pólnocny,21.00,Osobiscie,1.00,1.00,3.00,Email,Nowy klient - zakup polisy
12/02/2023,Majatkowe,464.79,Zachodni,59.00,Osobiscie,1.00,0.00,10.00,Email,Nowy klient - odmowa zakupu polisy
04/21/2023,Zyciowe,877.14,Zachodni,82.00,Osobiscie,0.00,1.00,1.00,Osobiscie,Staly klient - rezygnacja
03/18/2023,Majatkowe,524.48,Wschodni,48.00,Email,0.00,1.00,19.00,Osobiscie,Staly klient - rezygnacja
06/01/2023,Zyciowe,269.62,Zachodni,22.00,Osobiscie,0.00,1.00,4.00,Telefon,Staly klient - zakup polisy
05/01/2023,Zyciowe,829.00,Poludniowy,51.00,Email,1.00,0.00,5.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/22/2023,Zyciowe,337.65,Poludniowy,21.00,Osobiscie,0.00,1.00,20.00,Telefon,Staly klient - zakup polisy
01/31/2023,Majatkowe,737.05,Poludniowy,48.00,Email,0.00,1.00,10.00,Osobiscie,Staly klient - rezygnacja
11/05/2023,Majatkowe,461.10,Wschodni,19.00,Telefon,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
06/28/2023,Zyciowe,394.42,Wschodni,80.00,Telefon,0.00,0.00,11.00,Email,Staly klient - rezygnacja
03/23/2023,Zyciowe,507.06,Pólnocny,61.00,Osobiscie,1.00,0.00,1.00,Email,Nowy klient - odmowa zakupu polisy
05/15/2023,Zyciowe,534.09,Pólnocny,56.00,Telefon,1.00,0.00,10.00,Osobiscie,Nowy klient - odmowa zakupu polisy
02/22/2023,Zyciowe,664.22,Zachodni,10.00,Telefon,0.00,0.00,17.00,Osobiscie,Staly klient - rezygnacja
05/28/2023,Majatkowe,196.73,Pólnocny,46.00,Email,0.00,1.00,8.00,Telefon,Staly klient - rezygnacja
02/19/2023,Zyciowe,778.64,Poludniowy,16.00,Osobiscie,0.00,1.00,2.00,Telefon,Staly klient - zakup polisy
06/21/2023,Zyciowe,848.97,Poludniowy,87.00,Telefon,1.00,0.00,11.00,Email,Nowy klient - odmowa zakupu polisy
03/02/2023,Majatkowe,144.37,Pólnocny,19.00,Telefon,0.00,1.00,7.00,Email,Staly klient - zakup polisy
04/04/2023,Majatkowe,687.72,Zachodni,18.00,Osobiscie,0.00,1.00,18.00,Osobiscie,Staly klient - zakup polisy
02/18/2023,Majatkowe,583.32,Poludniowy,2.00,Telefon,0.00,0.00,13.00,Email,Staly klient - rezygnacja
02/17/2023,Majatkowe,747.29,Poludniowy,52.00,Email,0.00,0.00,10.00,Telefon,Staly klient - rezygnacja
07/01/2023,Majatkowe,400.66,Wschodni,26.00,Email,1.00,0.00,4.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/26/2023,Zyciowe,861.43,Zachodni,65.00,Email,0.00,0.00,11.00,Email,Staly klient - rezygnacja
02/03/2023,Zyciowe,805.94,Zachodni,30.00,Osobiscie,1.00,1.00,4.00,Telefon,Nowy klient - zakup polisy
01/25/2023,Zyciowe,729.08,Wschodni,17.00,Osobiscie,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
01/19/2023,Zyciowe,679.18,Zachodni,10.00,Osobiscie,0.00,1.00,7.00,Telefon,Staly klient - zakup polisy
05/20/2023,Majatkowe,103.42,Wschodni,8.00,Telefon,0.00,1.00,5.00,Osobiscie,Staly klient - zakup polisy
03/27/2023,Zyciowe,645.27,Zachodni,60.00,Telefon,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
06/14/2023,Majatkowe,803.89,Wschodni,21.00,Telefon,0.00,1.00,4.00,Telefon,Staly klient - zakup polisy
03/27/2023,Zyciowe,280.03,Wschodni,4.00,Osobiscie,0.00,0.00,5.00,Osobiscie,Staly klient - rezygnacja
07/01/2023,Majatkowe,610.00,Wschodni,4.00,Telefon,0.00,0.00,12.00,Telefon,Staly klient - rezygnacja
01/29/2023,Zyciowe,312.74,Wschodni,1.00,Osobiscie,0.00,0.00,5.00,Email,Staly klient - rezygnacja
02/04/2023,Majatkowe,486.43,Zachodni,19.00,Telefon,1.00,1.00,18.00,Osobiscie,Nowy klient - zakup polisy
03/03/2023,Majatkowe,885.22,Wschodni,13.00,Telefon,1.00,1.00,7.00,Osobiscie,Nowy klient - zakup polisy
05/18/2023,Zyciowe,325.04,Zachodni,22.00,Telefon,0.00,1.00,14.00,Email,Staly klient - zakup polisy
02/26/2023,Zyciowe,350.40,Zachodni,6.00,Telefon,0.00,0.00,13.00,Email,Staly klient - rezygnacja
05/21/2023,Zyciowe,959.79,Pólnocny,52.00,Osobiscie,1.00,0.00,19.00,Telefon,Nowy klient - odmowa zakupu polisy
12/02/2023,Majatkowe,215.97,Wschodni,30.00,Telefon,0.00,0.00,4.00,Osobiscie,Staly klient - rezygnacja
07/01/2023,Zyciowe,858.55,Poludniowy,7.00,Telefon,0.00,0.00,13.00,Email,Staly klient - rezygnacja
08/05/2023,Zyciowe,278.33,Wschodni,9.00,Email,0.00,0.00,15.00,Osobiscie,Staly klient - rezygnacja
01/01/2023,Majatkowe,910.94,Wschodni,71.00,Email,0.00,0.00,11.00,Telefon,Staly klient - rezygnacja
08/06/2023,Majatkowe,749.85,Wschodni,61.00,Email,1.00,0.00,11.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/28/2023,Majatkowe,954.82,Wschodni,15.00,Email,1.00,1.00,18.00,Osobiscie,Nowy klient - zakup polisy
03/22/2023,Zyciowe,744.73,Wschodni,17.00,Telefon,1.00,1.00,18.00,Email,Nowy klient - zakup polisy
06/03/2023,Zyciowe,452.11,Zachodni,14.00,Email,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
08/02/2023,Majatkowe,800.00,Pólnocny,84.00,Email,0.00,0.00,1.00,Email,Staly klient - rezygnacja
04/13/2023,Majatkowe,431.18,Poludniowy,11.00,Email,0.00,1.00,15.00,Telefon,Staly klient - zakup polisy
10/04/2023,Majatkowe,112.54,Poludniowy,13.00,Email,0.00,1.00,15.00,Osobiscie,Staly klient - zakup polisy
09/03/2023,Zyciowe,218.48,Zachodni,73.00,Osobiscie,1.00,1.00,11.00,Telefon,Nowy klient - odmowa zakupu polisy
01/16/2023,Zyciowe,931.11,Pólnocny,29.00,Telefon,1.00,0.00,4.00,Telefon,Nowy klient - odmowa zakupu polisy
06/13/2023,Majatkowe,347.81,Poludniowy,11.00,Telefon,0.00,1.00,17.00,Osobiscie,Staly klient - zakup polisy
04/20/2023,Majatkowe,110.37,Poludniowy,27.00,Telefon,1.00,1.00,14.00,Telefon,Nowy klient - zakup polisy
01/02/2023,Zyciowe,231.76,Zachodni,48.00,Osobiscie,0.00,0.00,10.00,Email,Staly klient - rezygnacja
02/13/2023,Majatkowe,134.01,Poludniowy,80.00,Telefon,1.00,0.00,6.00,Email,Nowy klient - odmowa zakupu polisy
10/04/2023,Majatkowe,617.46,Pólnocny,19.00,Email,0.00,1.00,7.00,Osobiscie,Staly klient - zakup polisy
02/04/2023,Majatkowe,152.18,Pólnocny,55.00,Osobiscie,1.00,0.00,15.00,Email,Nowy klient - odmowa zakupu polisy
09/02/2023,Zyciowe,413.88,Pólnocny,23.00,Email,0.00,1.00,3.00,Email,Staly klient - zakup polisy
03/02/2023,Majatkowe,927.58,Pólnocny,12.00,Osobiscie,0.00,1.00,18.00,Email,Staly klient - zakup polisy
05/16/2023,Majatkowe,529.60,Wschodni,53.00,Telefon,1.00,1.00,9.00,Email,Nowy klient - zakup polisy
02/04/2023,Zyciowe,663.43,Zachodni,16.00,Telefon,0.00,1.00,18.00,Email,Staly klient - zakup polisy
11/01/2023,Majatkowe,518.06,Poludniowy,57.00,Telefon,1.00,0.00,12.00,Email,Nowy klient - odmowa zakupu polisy
02/22/2023,Majatkowe,405.13,Zachodni,52.00,Telefon,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
07/04/2023,Zyciowe,249.57,Wschodni,49.00,Telefon,1.00,1.00,16.00,Osobiscie,Nowy klient - odmowa zakupu polisy
09/01/2023,Majatkowe,881.45,Pólnocny,44.00,Osobiscie,1.00,0.00,16.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/14/2023,Zyciowe,690.10,Poludniowy,15.00,Osobiscie,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
05/06/2023,Majatkowe,560.14,Wschodni,6.00,Telefon,0.00,0.00,9.00,Telefon,Staly klient - rezygnacja
12/02/2023,Zyciowe,958.54,Zachodni,69.00,Telefon,1.00,0.00,6.00,Osobiscie,Nowy klient - odmowa zakupu polisy
09/06/2023,Zyciowe,295.82,Pólnocny,18.00,Telefon,0.00,1.00,2.00,Email,Staly klient - zakup polisy
06/17/2023,Zyciowe,246.37,Poludniowy,52.00,Email,1.00,1.00,9.00,Telefon,Nowy klient - zakup polisy
02/22/2023,Zyciowe,893.44,Pólnocny,53.00,Osobiscie,1.00,1.00,12.00,Email,Nowy klient - zakup polisy
04/13/2023,Majatkowe,431.37,Wschodni,51.00,Telefon,0.00,0.00,8.00,Email,Staly klient - rezygnacja
02/06/2023,Majatkowe,107.72,Poludniowy,22.00,Telefon,1.00,0.00,3.00,Osobiscie,Nowy klient - odmowa zakupu polisy
10/03/2023,Majatkowe,463.53,Poludniowy,69.00,Osobiscie,1.00,0.00,6.00,Telefon,Nowy klient - odmowa zakupu polisy
03/06/2023,Majatkowe,813.03,Wschodni,26.00,Osobiscie,0.00,1.00,3.00,Telefon,Staly klient - zakup polisy
11/06/2023,Zyciowe,535.99,Pólnocny,30.00,Osobiscie,1.00,1.00,20.00,Email,Nowy klient - zakup polisy
05/30/2023,Majatkowe,120.49,Poludniowy,50.00,Osobiscie,1.00,0.00,8.00,Telefon,Nowy klient - odmowa zakupu polisy
04/05/2023,Zyciowe,794.51,Zachodni,42.00,Telefon,0.00,1.00,16.00,Telefon,Staly klient - rezygnacja
03/31/2023,Majatkowe,228.63,Wschodni,15.00,Email,0.00,0.00,5.00,Telefon,Staly klient - rezygnacja
05/13/2023,Majatkowe,230.31,Pólnocny,14.00,Telefon,0.00,1.00,7.00,Osobiscie,Staly klient - zakup polisy
11/03/2023,Majatkowe,347.34,Zachodni,48.00,Email,1.00,0.00,16.00,Telefon,Nowy klient - odmowa zakupu polisy
06/21/2023,Zyciowe,628.67,Zachodni,15.00,Osobiscie,1.00,1.00,7.00,Osobiscie,Nowy klient - zakup polisy
05/15/2023,Majatkowe,940.78,Pólnocny,54.00,Email,1.00,0.00,8.00,Telefon,Nowy klient - odmowa zakupu polisy
03/22/2023,Majatkowe,970.44,Zachodni,28.00,Email,1.00,1.00,14.00,Osobiscie,Nowy klient - zakup polisy
08/01/2023,Majatkowe,846.73,Wschodni,3.00,Telefon,0.00,1.00,17.00,Email,Staly klient - zakup polisy
04/24/2023,Majatkowe,893.16,Pólnocny,52.00,Email,1.00,1.00,15.00,Email,Nowy klient - zakup polisy
03/04/2023,Zyciowe,376.16,Pólnocny,7.00,Osobiscie,0.00,0.00,13.00,Telefon,Staly klient - rezygnacja
11/04/2023,Zyciowe,969.65,Zachodni,15.00,Osobiscie,0.00,0.00,9.00,Osobiscie,Staly klient - rezygnacja
01/28/2023,Majatkowe,161.75,Zachodni,73.00,Osobiscie,0.00,0.00,1.00,Osobiscie,Staly klient - rezygnacja
05/30/2023,Zyciowe,254.90,Poludniowy,14.00,Telefon,0.00,1.00,7.00,Osobiscie,Staly klient - zakup polisy
01/17/2023,Majatkowe,445.35,Poludniowy,25.00,Email,1.00,1.00,14.00,Email,Nowy klient - zakup polisy
04/05/2023,Zyciowe,565.10,Pólnocny,2.00,Telefon,0.00,1.00,17.00,Telefon,Staly klient - zakup polisy
02/15/2023,Zyciowe,771.41,Zachodni,58.00,Osobiscie,1.00,1.00,9.00,Email,Nowy klient - zakup polisy
01/06/2023,Zyciowe,339.84,Zachodni,5.00,Osobiscie,0.00,0.00,15.00,Telefon,Staly klient - rezygnacja
03/02/2023,Majatkowe,540.06,Zachodni,22.00,Email,0.00,0.00,3.00,Email,Staly klient - rezygnacja
03/02/2023,Zyciowe,765.11,Zachodni,6.00,Osobiscie,0.00,0.00,5.00,Telefon,Staly klient - rezygnacja
04/24/2023,Majatkowe,306.79,Poludniowy,6.00,Email,0.00,1.00,13.00,Osobiscie,Staly klient - zakup polisy
01/25/2023,Majatkowe,118.90,Zachodni,56.00,Email,1.00,1.00,15.00,Osobiscie,Nowy klient - zakup polisy
05/21/2023,Zyciowe,914.09,Wschodni,68.00,Osobiscie,1.00,0.00,11.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/30/2023,Zyciowe,144.38,Zachodni,60.00,Email,1.00,0.00,11.00,Telefon,Nowy klient - odmowa zakupu polisy
02/24/2023,Majatkowe,497.82,Zachodni,6.00,Email,0.00,1.00,9.00,Telefon,Staly klient - zakup polisy
03/16/2023,Zyciowe,620.40,Zachodni,79.00,Email,0.00,0.00,11.00,Email,Staly klient - rezygnacja
04/17/2023,Zyciowe,797.26,Zachodni,2.00,Email,0.00,0.00,15.00,Email,Staly klient - rezygnacja
03/31/2023,Majatkowe,845.06,Zachodni,79.00,Telefon,0.00,0.00,1.00,Email,Staly klient - rezygnacja
03/06/2023,Majatkowe,184.58,Zachodni,30.00,Telefon,0.00,1.00,14.00,Email,Staly klient - zakup polisy
01/05/2023,Majatkowe,308.08,Zachodni,30.00,Telefon,0.00,0.00,4.00,Telefon,Staly klient - rezygnacja
04/19/2023,Zyciowe,166.91,Zachodni,44.00,Telefon,1.00,0.00,19.00,Telefon,Nowy klient - odmowa zakupu polisy
08/02/2023,Zyciowe,471.34,Pólnocny,26.00,Osobiscie,0.00,0.00,4.00,Osobiscie,Staly klient - rezygnacja
05/16/2023,Zyciowe,456.54,Wschodni,44.00,Email,1.00,0.00,19.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/27/2023,Majatkowe,630.47,Pólnocny,51.00,Osobiscie,1.00,0.00,13.00,Telefon,Nowy klient - odmowa zakupu polisy
01/06/2023,Majatkowe,791.32,Poludniowy,10.00,Osobiscie,1.00,1.00,18.00,Telefon,Nowy klient - zakup polisy
08/06/2023,Zyciowe,575.67,Poludniowy,27.00,Osobiscie,0.00,0.00,4.00,Osobiscie,Staly klient - rezygnacja
04/28/2023,Zyciowe,686.30,Wschodni,15.00,Telefon,0.00,1.00,17.00,Telefon,Staly klient - zakup polisy
12/03/2023,Zyciowe,418.47,Poludniowy,14.00,Telefon,1.00,1.00,2.00,Email,Nowy klient - zakup polisy
03/04/2023,Majatkowe,549.02,Zachodni,46.00,Email,1.00,0.00,16.00,Telefon,Nowy klient - odmowa zakupu polisy
06/15/2023,Zyciowe,711.43,Pólnocny,12.00,Telefon,1.00,1.00,18.00,Telefon,Nowy klient - zakup polisy
09/05/2023,Zyciowe,913.50,Poludniowy,11.00,Email,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
10/01/2023,Majatkowe,502.56,Zachodni,51.00,Email,1.00,1.00,9.00,Telefon,Nowy klient - zakup polisy
03/15/2023,Zyciowe,209.07,Poludniowy,17.00,Email,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
01/04/2023,Zyciowe,120.24,Zachodni,53.00,Email,1.00,0.00,17.00,Email,Nowy klient - odmowa zakupu polisy
03/04/2023,Zyciowe,728.06,Wschodni,6.00,Osobiscie,0.00,0.00,15.00,Telefon,Staly klient - rezygnacja
05/23/2023,Majatkowe,605.89,Zachodni,23.00,Telefon,0.00,1.00,20.00,Telefon,Staly klient - zakup polisy
01/24/2023,Majatkowe,761.44,Pólnocny,11.00,Osobiscie,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
01/27/2023,Zyciowe,152.08,Poludniowy,1.00,Telefon,0.00,1.00,9.00,Osobiscie,Staly klient - zakup polisy
05/23/2023,Zyciowe,534.09,Poludniowy,70.00,Email,0.00,1.00,6.00,Osobiscie,Staly klient - rezygnacja
03/29/2023,Majatkowe,458.44,Pólnocny,22.00,Telefon,0.00,1.00,20.00,Email,Staly klient - zakup polisy
02/24/2023,Zyciowe,415.62,Wschodni,27.00,Telefon,0.00,1.00,4.00,Email,Staly klient - zakup polisy
05/16/2023,Majatkowe,956.19,Zachodni,13.00,Osobiscie,1.00,1.00,18.00,Osobiscie,Nowy klient - zakup polisy
05/03/2023,Zyciowe,184.47,Pólnocny,16.00,Telefon,0.00,1.00,2.00,Telefon,Staly klient - zakup polisy
04/05/2023,Majatkowe,281.05,Wschodni,53.00,Email,1.00,0.00,12.00,Osobiscie,Nowy klient - odmowa zakupu polisy
10/06/2023,Zyciowe,332.99,Poludniowy,5.00,Osobiscie,0.00,0.00,13.00,Telefon,Staly klient - rezygnacja
05/14/2023,Majatkowe,917.07,Poludniowy,52.00,Osobiscie,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
03/06/2023,Majatkowe,565.18,Zachodni,86.00,Osobiscie,1.00,1.00,6.00,Telefon,Nowy klient - odmowa zakupu polisy
01/19/2023,Majatkowe,456.83,Pólnocny,50.00,Email,1.00,1.00,19.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/03/2023,Zyciowe,175.58,Pólnocny,72.00,Telefon,1.00,0.00,11.00,Telefon,Nowy klient - odmowa zakupu polisy
03/29/2023,Zyciowe,502.75,Zachodni,59.00,Telefon,1.00,0.00,19.00,Telefon,Nowy klient - odmowa zakupu polisy
02/27/2023,Majatkowe,436.02,Pólnocny,14.00,Osobiscie,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
03/20/2023,Majatkowe,750.45,Wschodni,7.00,Telefon,0.00,0.00,12.00,Osobiscie,Staly klient - rezygnacja
02/18/2023,Majatkowe,372.71,Wschodni,9.00,Osobiscie,0.00,0.00,9.00,Email,Staly klient - rezygnacja
01/26/2023,Majatkowe,152.24,Poludniowy,54.00,Osobiscie,0.00,1.00,10.00,Telefon,Staly klient - rezygnacja
06/25/2023,Zyciowe,429.28,Zachodni,27.00,Osobiscie,1.00,1.00,20.00,Telefon,Nowy klient - zakup polisy
12/03/2023,Majatkowe,802.84,Wschodni,7.00,Email,0.00,1.00,17.00,Telefon,Staly klient - zakup polisy
02/15/2023,Zyciowe,166.20,Pólnocny,14.00,Telefon,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
04/01/2023,Majatkowe,870.10,Wschodni,14.00,Email,0.00,0.00,5.00,Email,Staly klient - rezygnacja
06/24/2023,Majatkowe,659.02,Pólnocny,18.00,Email,1.00,1.00,18.00,Email,Nowy klient - zakup polisy
03/29/2023,Majatkowe,184.36,Zachodni,54.00,Email,1.00,1.00,15.00,Email,Nowy klient - zakup polisy
04/26/2023,Zyciowe,403.65,Poludniowy,20.00,Osobiscie,0.00,1.00,7.00,Email,Staly klient - zakup polisy
04/25/2023,Zyciowe,223.05,Pólnocny,69.00,Telefon,0.00,0.00,1.00,Osobiscie,Staly klient - rezygnacja
01/28/2023,Zyciowe,340.31,Wschodni,17.00,Telefon,0.00,1.00,2.00,Telefon,Staly klient - zakup polisy
01/20/2023,Zyciowe,275.65,Zachodni,13.00,Email,0.00,1.00,15.00,Telefon,Staly klient - zakup polisy
09/05/2023,Majatkowe,411.35,Wschodni,60.00,Osobiscie,0.00,0.00,16.00,Telefon,Staly klient - rezygnacja
06/15/2023,Zyciowe,434.19,Zachodni,10.00,Osobiscie,1.00,1.00,2.00,Email,Nowy klient - zakup polisy
04/23/2023,Zyciowe,530.93,Zachodni,12.00,Email,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
04/06/2023,Zyciowe,319.17,Poludniowy,51.00,Email,0.00,0.00,16.00,Telefon,Staly klient - rezygnacja
10/05/2023,Majatkowe,898.07,Pólnocny,29.00,Osobiscie,0.00,1.00,20.00,Telefon,Staly klient - zakup polisy
